"source","target","value"
2,"Law",51
2,"Law",51
2,"Law",51
2,"Law",51
2,"Law",51
2,"Law",51
2,"Law",51
2,"Law",51
2,"Law",51
2,"Law",51
2,"Law",51
2,"Law",51
2,"Law",51
2,"Law",51
2,"Law",51
2,"Law",51
2,"Intellectual Property Attorney",52
2,"Intellectual Property Attorney",52
2,"Intellectual Property Attorney",52
2,"Intellectual Property Attorney",52
2,"Intellectual Property Attorney",52
2,"Intellectual Property Attorney",52
2,"Intellectual Property Attorney",52
2,"Intellectual Property Attorney",52
2,"Intellectual Property Attorney",52
2,"Intellectual Property Attorney",52
2,"Intellectual Property Attorney",52
2,"Intellectual Property Attorney",52
2,"Intellectual Property Attorney",52
2,"Intellectual Property Attorney",52
2,"Intellectual Property Attorney",52
2,"Intellectual Property Attorney",52
2,"Intellectual Property Attorney",52
2,"Intellectual Property Attorney",52
2,"Intellectual Property Attorney",52
2,"Medicine",53
2,"Medicine",53
2,"Medicine",53
2,"Medicine",53
2,"Medicine",53
2,"Medicine",53
2,"Medicine",53
2,"Medicine",53
2,"Medicine",53
2,"Medicine",53
2,"Medicine",53
2,"Medicine",53
2,"Medicine",53
2,"Medicine",53
2,"Medicine",53
2,"Medicine",53
2,"Medicine",53
2,"Medicine",53
2,"Medicine",53
2,"consulting",54
2,"consulting",54
2,"consulting",54
2,"consulting",54
2,"consulting",54
2,"consulting",54
2,"consulting",54
2,"consulting",54
2,"consulting",54
2,"consulting",54
2,"consulting",54
2,"consulting",54
2,"consulting",54
2,"consulting",54
2,"consulting",54
2,"consulting",54
2,"consulting",54
2,"consulting",54
2,"consulting",54
1,"LAWYER",55
1,"LAWYER",55
1,"LAWYER",55
1,"LAWYER",55
1,"LAWYER",55
1,"LAWYER",55
1,"LAWYER",55
1,"LAWYER",55
1,"LAWYER",55
1,"LAWYER",55
1,"LAWYER",55
1,"LAWYER",55
1,"LAWYER",55
1,"LAWYER",55
1,"LAWYER",55
1,"LAWYER",55
1,"LAWYER",55
1,"LAWYER",55
1,"LAWYER",55
2,"social worker",56
2,"social worker",56
2,"social worker",56
2,"social worker",56
2,"social worker",56
2,"social worker",56
2,"social worker",56
2,"social worker",56
2,"social worker",56
2,"social worker",56
2,"Social Worker",57
2,"Social Worker",57
2,"Social Worker",57
2,"Social Worker",57
2,"Social Worker",57
2,"Social Worker",57
2,"Social Worker",57
2,"Social Worker",57
2,"Social Worker",57
2,"Social Worker",57
NA,"",58
NA,"",58
NA,"",58
NA,"",58
NA,"",58
NA,"",58
NA,"",58
NA,"",58
NA,"",58
NA,"",58
NA,"",59
NA,"",59
NA,"",59
NA,"",59
NA,"",59
NA,"",59
NA,"",59
NA,"",59
NA,"",59
NA,"",59
6,"comedienne",60
6,"comedienne",60
6,"comedienne",60
6,"comedienne",60
6,"comedienne",60
6,"comedienne",60
6,"comedienne",60
6,"comedienne",60
6,"comedienne",60
6,"comedienne",60
2,"Academic",61
2,"Academic",61
2,"Academic",61
2,"Academic",61
2,"Academic",61
2,"Academic",61
2,"Academic",61
2,"Academic",61
2,"Academic",61
2,"Academic",61
3,"attorney",62
3,"attorney",62
3,"attorney",62
3,"attorney",62
3,"attorney",62
3,"attorney",62
3,"attorney",62
3,"attorney",62
3,"attorney",62
3,"attorney",62
4,"Undecided",63
4,"Undecided",63
4,"Undecided",63
4,"Undecided",63
4,"Undecided",63
4,"Undecided",63
4,"Undecided",63
4,"Undecided",63
4,"Undecided",63
4,"Undecided",63
4,"social worker",64
4,"social worker",64
4,"social worker",64
4,"social worker",64
4,"social worker",64
4,"social worker",64
4,"social worker",64
4,"social worker",64
4,"social worker",64
4,"social worker",64
6,"Social Worker.... Clinician",65
6,"Social Worker.... Clinician",65
6,"Social Worker.... Clinician",65
6,"Social Worker.... Clinician",65
6,"Social Worker.... Clinician",65
6,"Social Worker.... Clinician",65
6,"Social Worker.... Clinician",65
6,"Social Worker.... Clinician",65
6,"Social Worker.... Clinician",65
6,"Social Worker.... Clinician",65
3,"Private Equity Investing",66
3,"Private Equity Investing",66
3,"Private Equity Investing",66
3,"Private Equity Investing",66
3,"Private Equity Investing",66
3,"Private Equity Investing",66
3,"Private Equity Investing",66
3,"Private Equity Investing",66
3,"Private Equity Investing",66
3,"Private Equity Investing",66
6,"Lawyer or professional surfer",67
6,"Lawyer or professional surfer",67
6,"Lawyer or professional surfer",67
6,"Lawyer or professional surfer",67
6,"Lawyer or professional surfer",67
6,"Lawyer or professional surfer",67
6,"Lawyer or professional surfer",67
6,"Lawyer or professional surfer",67
6,"Lawyer or professional surfer",67
6,"Lawyer or professional surfer",67
1,"novelist",68
1,"novelist",68
1,"novelist",68
1,"novelist",68
1,"novelist",68
1,"novelist",68
1,"novelist",68
1,"novelist",68
1,"novelist",68
1,"novelist",68
2,"banker",69
2,"banker",69
2,"banker",69
2,"banker",69
2,"banker",69
2,"banker",69
2,"banker",69
2,"banker",69
2,"banker",69
2,"banker",69
2,"Investment Banking",70
2,"Investment Banking",70
2,"Investment Banking",70
2,"Investment Banking",70
2,"Investment Banking",70
2,"Investment Banking",70
2,"Investment Banking",70
2,"Investment Banking",70
2,"Investment Banking",70
2,"Investment Banking",70
2,"Pro Beach Volleyball",71
2,"Pro Beach Volleyball",71
2,"Pro Beach Volleyball",71
2,"Pro Beach Volleyball",71
2,"Pro Beach Volleyball",71
2,"Pro Beach Volleyball",71
2,"Pro Beach Volleyball",71
2,"Pro Beach Volleyball",71
2,"Pro Beach Volleyball",71
2,"Pro Beach Volleyball",71
2,"Engineer or iBanker or consultant",72
2,"Engineer or iBanker or consultant",72
2,"Engineer or iBanker or consultant",72
2,"Engineer or iBanker or consultant",72
2,"Engineer or iBanker or consultant",72
2,"Engineer or iBanker or consultant",72
2,"Engineer or iBanker or consultant",72
2,"Engineer or iBanker or consultant",72
2,"Engineer or iBanker or consultant",72
2,"Engineer or iBanker or consultant",72
2,"Trading",73
2,"Trading",73
2,"Trading",73
2,"Trading",73
2,"Trading",73
2,"Trading",73
2,"Trading",73
2,"Trading",73
2,"Trading",73
2,"Trading",73
2,"Ph.D. Electrical Engineering",74
2,"Ph.D. Electrical Engineering",74
2,"Ph.D. Electrical Engineering",74
2,"Ph.D. Electrical Engineering",74
2,"Ph.D. Electrical Engineering",74
2,"Ph.D. Electrical Engineering",74
2,"Ph.D. Electrical Engineering",74
2,"Ph.D. Electrical Engineering",74
2,"Ph.D. Electrical Engineering",74
2,"Ph.D. Electrical Engineering",74
6,"attorney",75
6,"attorney",75
6,"attorney",75
6,"attorney",75
6,"attorney",75
6,"attorney",75
6,"attorney",75
6,"attorney",75
6,"attorney",75
6,"attorney",75
2,"teacher",76
2,"teacher",76
2,"teacher",76
2,"teacher",76
2,"teacher",76
2,"teacher",76
2,"teacher",76
2,"teacher",76
2,"teacher",76
2,"teacher",76
2,"teacher",76
2,"teacher",76
2,"teacher",76
2,"teacher",76
2,"teacher",76
2,"teacher",76
2,"teacher",76
2,"teacher",76
2,"Social Worker",77
2,"Social Worker",77
2,"Social Worker",77
2,"Social Worker",77
2,"Social Worker",77
2,"Social Worker",77
2,"Social Worker",77
2,"Social Worker",77
2,"Social Worker",77
2,"Social Worker",77
2,"Social Worker",77
2,"Social Worker",77
2,"Social Worker",77
2,"Social Worker",77
2,"Social Worker",77
2,"Social Worker",77
2,"Social Worker",77
2,"Social Worker",77
3,"Counseling Adolescents",78
3,"Counseling Adolescents",78
3,"Counseling Adolescents",78
3,"Counseling Adolescents",78
3,"Counseling Adolescents",78
3,"Counseling Adolescents",78
3,"Counseling Adolescents",78
3,"Counseling Adolescents",78
3,"Counseling Adolescents",78
3,"Counseling Adolescents",78
3,"Counseling Adolescents",78
3,"Counseling Adolescents",78
3,"Counseling Adolescents",78
3,"Counseling Adolescents",78
3,"Counseling Adolescents",78
3,"Counseling Adolescents",78
3,"Counseling Adolescents",78
3,"Counseling Adolescents",78
4,"Operations Research",79
4,"Operations Research",79
4,"Operations Research",79
4,"Operations Research",79
4,"Operations Research",79
4,"Operations Research",79
4,"Operations Research",79
4,"Operations Research",79
4,"Operations Research",79
4,"Operations Research",79
4,"Operations Research",79
4,"Operations Research",79
4,"Operations Research",79
4,"Operations Research",79
4,"Operations Research",79
4,"Operations Research",79
4,"Operations Research",79
4,"Operations Research",79
4,"industrial scientist",80
4,"industrial scientist",80
4,"industrial scientist",80
4,"industrial scientist",80
4,"industrial scientist",80
4,"industrial scientist",80
4,"industrial scientist",80
4,"industrial scientist",80
4,"industrial scientist",80
4,"industrial scientist",80
4,"industrial scientist",80
4,"industrial scientist",80
4,"industrial scientist",80
4,"industrial scientist",80
4,"industrial scientist",80
4,"industrial scientist",80
4,"industrial scientist",80
4,"industrial scientist",80
2,"Journalism",81
2,"Journalism",81
2,"Journalism",81
2,"Journalism",81
2,"Journalism",81
2,"Journalism",81
2,"Journalism",81
2,"Journalism",81
2,"Journalism",81
2,"Journalism",81
2,"Journalism",81
2,"Journalism",81
2,"Journalism",81
2,"Journalism",81
2,"Journalism",81
2,"Journalism",81
2,"Journalism",81
2,"Journalism",81
6,"teaching and then...",82
6,"teaching and then...",82
6,"teaching and then...",82
6,"teaching and then...",82
6,"teaching and then...",82
6,"teaching and then...",82
6,"teaching and then...",82
6,"teaching and then...",82
6,"teaching and then...",82
6,"teaching and then...",82
6,"teaching and then...",82
6,"teaching and then...",82
6,"teaching and then...",82
6,"teaching and then...",82
6,"teaching and then...",82
6,"teaching and then...",82
6,"teaching and then...",82
6,"teaching and then...",82
3,"Economic research",83
3,"Economic research",83
3,"Economic research",83
3,"Economic research",83
3,"Economic research",83
3,"Economic research",83
3,"Economic research",83
3,"Economic research",83
3,"Economic research",83
3,"Economic research",83
3,"Economic research",83
3,"Economic research",83
3,"Economic research",83
3,"Economic research",83
3,"Economic research",83
3,"Economic research",83
3,"Economic research",83
3,"Economic research",83
3,"pharmaceuticals",84
3,"pharmaceuticals",84
3,"pharmaceuticals",84
3,"pharmaceuticals",84
3,"pharmaceuticals",84
3,"pharmaceuticals",84
3,"pharmaceuticals",84
3,"pharmaceuticals",84
3,"pharmaceuticals",84
3,"pharmaceuticals",84
3,"pharmaceuticals",84
3,"pharmaceuticals",84
3,"pharmaceuticals",84
3,"pharmaceuticals",84
3,"pharmaceuticals",84
3,"pharmaceuticals",84
3,"pharmaceuticals",84
3,"pharmaceuticals",84
2,"Social Services/ Policy",85
2,"Social Services/ Policy",85
2,"Social Services/ Policy",85
2,"Social Services/ Policy",85
2,"Social Services/ Policy",85
2,"Social Services/ Policy",85
2,"Social Services/ Policy",85
2,"Social Services/ Policy",85
2,"Social Services/ Policy",85
2,"Social Services/ Policy",85
2,"Social Services/ Policy",85
2,"Social Services/ Policy",85
2,"Social Services/ Policy",85
2,"Social Services/ Policy",85
2,"Social Services/ Policy",85
2,"Social Services/ Policy",85
2,"Social Services/ Policy",85
2,"Social Services/ Policy",85
2,"Professor of Media Studies",86
2,"Professor of Media Studies",86
2,"Professor of Media Studies",86
2,"Professor of Media Studies",86
2,"Professor of Media Studies",86
2,"Professor of Media Studies",86
2,"Professor of Media Studies",86
2,"Professor of Media Studies",86
2,"Professor of Media Studies",86
2,"Professor of Media Studies",86
2,"Professor of Media Studies",86
2,"Professor of Media Studies",86
2,"Professor of Media Studies",86
2,"Professor of Media Studies",86
2,"Professor of Media Studies",86
2,"Professor of Media Studies",86
2,"Professor of Media Studies",86
2,"Professor of Media Studies",86
2,"Social Worker",87
2,"Social Worker",87
2,"Social Worker",87
2,"Social Worker",87
2,"Social Worker",87
2,"Social Worker",87
2,"Social Worker",87
2,"Social Worker",87
2,"Social Worker",87
2,"Social Worker",87
2,"Social Worker",87
2,"Social Worker",87
2,"Social Worker",87
2,"Social Worker",87
2,"Social Worker",87
2,"Social Worker",87
2,"Social Worker",87
2,"Social Worker",87
2,"Clinical Social Worker",88
2,"Clinical Social Worker",88
2,"Clinical Social Worker",88
2,"Clinical Social Worker",88
2,"Clinical Social Worker",88
2,"Clinical Social Worker",88
2,"Clinical Social Worker",88
2,"Clinical Social Worker",88
2,"Clinical Social Worker",88
2,"Clinical Social Worker",88
2,"Clinical Social Worker",88
2,"Clinical Social Worker",88
2,"Clinical Social Worker",88
2,"Clinical Social Worker",88
2,"Clinical Social Worker",88
2,"Clinical Social Worker",88
2,"Clinical Social Worker",88
2,"Clinical Social Worker",88
2,"Academic",89
2,"Academic",89
2,"Academic",89
2,"Academic",89
2,"Academic",89
