"source","target","value"
1,"tech professional",40
1,"tech professional",40
1,"tech professional",40
1,"tech professional",40
1,"tech professional",40
1,"tech professional",40
1,"tech professional",40
1,"tech professional",40
1,"tech professional",40
1,"law",41
1,"law",41
1,"law",41
1,"law",41
1,"law",41
1,"law",41
1,"law",41
1,"law",41
1,"law",41
1,"law",41
1,"law",41
1,"law",41
1,"law",41
1,"law",41
1,"law",41
1,"law",41
1,"law",41
1,"law",41
1,"law",41
1,"Engineer",42
1,"Engineer",42
1,"Engineer",42
1,"Engineer",42
1,"Engineer",42
1,"Engineer",42
1,"Engineer",42
1,"Engineer",42
1,"Engineer",42
1,"Engineer",42
1,"Engineer",42
1,"Engineer",42
1,"Engineer",42
1,"Engineer",42
1,"Engineer",42
1,"Engineer",42
1,"Engineer",42
1,"Engineer",42
1,"Engineer",42
1,"Academic",43
1,"Academic",43
1,"Academic",43
1,"Academic",43
1,"Academic",43
1,"Academic",43
1,"Academic",43
1,"Academic",43
1,"Academic",43
1,"Academic",43
1,"Academic",43
1,"Academic",43
1,"Academic",43
1,"Academic",43
1,"Academic",43
1,"Academic",43
1,"Academic",43
1,"Academic",43
1,"Academic",43
1,"academia",44
1,"academia",44
1,"academia",44
1,"academia",44
1,"academia",44
1,"academia",44
1,"academia",44
1,"academia",44
1,"academia",44
1,"academia",44
1,"academia",44
1,"academia",44
1,"academia",44
1,"academia",44
1,"academia",44
1,"academia",44
1,"academia",44
1,"academia",44
1,"academia",44
1,"banker / academia",45
1,"banker / academia",45
1,"banker / academia",45
1,"banker / academia",45
1,"banker / academia",45
1,"banker / academia",45
1,"banker / academia",45
1,"banker / academia",45
1,"banker / academia",45
1,"banker / academia",45
1,"banker / academia",45
1,"banker / academia",45
1,"banker / academia",45
1,"banker / academia",45
1,"banker / academia",45
1,"banker / academia",45
1,"banker / academia",45
1,"banker / academia",45
1,"banker / academia",45
1,"banker",46
1,"banker",46
1,"banker",46
1,"banker",46
1,"banker",46
1,"banker",46
1,"banker",46
1,"banker",46
1,"banker",46
1,"banker",46
1,"banker",46
1,"banker",46
1,"banker",46
1,"banker",46
1,"banker",46
1,"banker",46
1,"banker",46
1,"banker",46
1,"banker",46
1,"Academic",47
1,"Academic",47
1,"Academic",47
1,"Academic",47
1,"Academic",47
1,"Academic",47
1,"Academic",47
1,"Academic",47
1,"Academic",47
1,"Academic",47
1,"Academic",47
1,"Academic",47
1,"Academic",47
1,"Academic",47
1,"Academic",47
1,"Academic",47
1,"Academic",47
1,"Academic",47
1,"Academic",47
1,"Music production",48
1,"Music production",48
1,"Music production",48
1,"Music production",48
1,"Music production",48
1,"Music production",48
1,"Music production",48
1,"Music production",48
1,"Music production",48
1,"Music production",48
1,"Music production",48
1,"Music production",48
1,"Music production",48
1,"Music production",48
1,"Music production",48
1,"Music production",48
1,"Music production",48
1,"Music production",48
1,"Music production",48
1,"Entrepreneur",49
1,"Entrepreneur",49
1,"Entrepreneur",49
1,"Entrepreneur",49
1,"Entrepreneur",49
1,"Entrepreneur",49
1,"Entrepreneur",49
1,"Entrepreneur",49
1,"Entrepreneur",49
1,"Entrepreneur",49
1,"Entrepreneur",49
1,"Entrepreneur",49
1,"Entrepreneur",49
1,"Entrepreneur",49
1,"Entrepreneur",49
1,"Entrepreneur",49
1,"Entrepreneur",49
1,"Entrepreneur",49
1,"Entrepreneur",49
1,"lawyer",50
1,"lawyer",50
1,"lawyer",50
1,"lawyer",50
1,"lawyer",50
1,"lawyer",50
1,"lawyer",50
1,"lawyer",50
1,"lawyer",50
1,"lawyer",50
1,"lawyer",50
1,"lawyer",50
1,"lawyer",50
1,"lawyer",50
1,"lawyer",50
1,"lawyer",50
1,"lawyer",50
1,"lawyer",50
1,"lawyer",50
1,"Law",51
1,"Law",51
1,"Law",51
1,"Law",51
1,"Law",51
1,"Law",51
1,"Law",51
1,"Law",51
1,"Law",51
1,"Law",51
1,"Law",51
1,"Law",51
1,"Law",51
1,"Law",51
1,"Law",51
1,"Law",51
1,"Law",51
1,"Law",51
1,"Law",51
1,"Intellectual Property Attorney",52
1,"Intellectual Property Attorney",52
1,"Intellectual Property Attorney",52
1,"Intellectual Property Attorney",52
1,"Intellectual Property Attorney",52
1,"Intellectual Property Attorney",52
1,"Intellectual Property Attorney",52
1,"Intellectual Property Attorney",52
1,"Intellectual Property Attorney",52
1,"Intellectual Property Attorney",52
1,"Intellectual Property Attorney",52
1,"Intellectual Property Attorney",52
1,"Intellectual Property Attorney",52
1,"Intellectual Property Attorney",52
1,"Intellectual Property Attorney",52
1,"Intellectual Property Attorney",52
1,"Intellectual Property Attorney",52
1,"Intellectual Property Attorney",52
1,"Intellectual Property Attorney",52
1,"Medicine",53
1,"Medicine",53
1,"Medicine",53
1,"Medicine",53
1,"Medicine",53
1,"Medicine",53
1,"Medicine",53
1,"Medicine",53
1,"Medicine",53
1,"Medicine",53
1,"Medicine",53
1,"Medicine",53
1,"Medicine",53
1,"Medicine",53
1,"Medicine",53
1,"Medicine",53
1,"Medicine",53
1,"Medicine",53
1,"Medicine",53
1,"consulting",54
1,"consulting",54
1,"consulting",54
1,"consulting",54
1,"consulting",54
1,"consulting",54
1,"consulting",54
1,"consulting",54
1,"consulting",54
1,"consulting",54
1,"consulting",54
1,"consulting",54
1,"consulting",54
1,"consulting",54
1,"consulting",54
1,"consulting",54
1,"consulting",54
1,"consulting",54
1,"consulting",54
1,"LAWYER",55
1,"LAWYER",55
1,"LAWYER",55
1,"LAWYER",55
1,"LAWYER",55
1,"LAWYER",55
1,"LAWYER",55
1,"LAWYER",55
1,"LAWYER",55
1,"LAWYER",55
1,"LAWYER",55
1,"LAWYER",55
1,"LAWYER",55
1,"LAWYER",55
1,"LAWYER",55
1,"LAWYER",55
1,"LAWYER",55
1,"LAWYER",55
1,"LAWYER",55
0,"social worker",56
0,"social worker",56
0,"social worker",56
0,"social worker",56
0,"social worker",56
0,"social worker",56
0,"social worker",56
0,"social worker",56
0,"social worker",56
0,"social worker",56
0,"Social Worker",57
0,"Social Worker",57
0,"Social Worker",57
0,"Social Worker",57
0,"Social Worker",57
0,"Social Worker",57
0,"Social Worker",57
0,"Social Worker",57
0,"Social Worker",57
0,"Social Worker",57
0,"",58
0,"",58
0,"",58
0,"",58
0,"",58
0,"",58
0,"",58
0,"",58
0,"",58
0,"",58
0,"",59
0,"",59
0,"",59
0,"",59
0,"",59
0,"",59
0,"",59
0,"",59
0,"",59
0,"",59
0,"comedienne",60
0,"comedienne",60
0,"comedienne",60
0,"comedienne",60
0,"comedienne",60
0,"comedienne",60
0,"comedienne",60
0,"comedienne",60
0,"comedienne",60
0,"comedienne",60
0,"Academic",61
0,"Academic",61
0,"Academic",61
0,"Academic",61
0,"Academic",61
0,"Academic",61
0,"Academic",61
0,"Academic",61
0,"Academic",61
0,"Academic",61
0,"attorney",62
0,"attorney",62
0,"attorney",62
0,"attorney",62
0,"attorney",62
0,"attorney",62
0,"attorney",62
0,"attorney",62
0,"attorney",62
0,"attorney",62
0,"Undecided",63
0,"Undecided",63
0,"Undecided",63
0,"Undecided",63
0,"Undecided",63
0,"Undecided",63
0,"Undecided",63
0,"Undecided",63
0,"Undecided",63
0,"Undecided",63
0,"social worker",64
0,"social worker",64
0,"social worker",64
0,"social worker",64
0,"social worker",64
0,"social worker",64
0,"social worker",64
0,"social worker",64
0,"social worker",64
0,"social worker",64
0,"Social Worker.... Clinician",65
0,"Social Worker.... Clinician",65
0,"Social Worker.... Clinician",65
0,"Social Worker.... Clinician",65
0,"Social Worker.... Clinician",65
0,"Social Worker.... Clinician",65
0,"Social Worker.... Clinician",65
0,"Social Worker.... Clinician",65
0,"Social Worker.... Clinician",65
0,"Social Worker.... Clinician",65
1,"Private Equity Investing",66
1,"Private Equity Investing",66
1,"Private Equity Investing",66
1,"Private Equity Investing",66
1,"Private Equity Investing",66
1,"Private Equity Investing",66
1,"Private Equity Investing",66
1,"Private Equity Investing",66
1,"Private Equity Investing",66
1,"Private Equity Investing",66
1,"Lawyer or professional surfer",67
1,"Lawyer or professional surfer",67
1,"Lawyer or professional surfer",67
1,"Lawyer or professional surfer",67
1,"Lawyer or professional surfer",67
1,"Lawyer or professional surfer",67
1,"Lawyer or professional surfer",67
1,"Lawyer or professional surfer",67
1,"Lawyer or professional surfer",67
1,"Lawyer or professional surfer",67
1,"novelist",68
1,"novelist",68
1,"novelist",68
1,"novelist",68
1,"novelist",68
1,"novelist",68
1,"novelist",68
1,"novelist",68
1,"novelist",68
1,"novelist",68
1,"banker",69
1,"banker",69
1,"banker",69
1,"banker",69
1,"banker",69
1,"banker",69
1,"banker",69
1,"banker",69
1,"banker",69
1,"banker",69
1,"Investment Banking",70
1,"Investment Banking",70
1,"Investment Banking",70
1,"Investment Banking",70
1,"Investment Banking",70
1,"Investment Banking",70
1,"Investment Banking",70
1,"Investment Banking",70
1,"Investment Banking",70
1,"Investment Banking",70
1,"Pro Beach Volleyball",71
1,"Pro Beach Volleyball",71
1,"Pro Beach Volleyball",71
1,"Pro Beach Volleyball",71
1,"Pro Beach Volleyball",71
1,"Pro Beach Volleyball",71
1,"Pro Beach Volleyball",71
1,"Pro Beach Volleyball",71
1,"Pro Beach Volleyball",71
1,"Pro Beach Volleyball",71
1,"Engineer or iBanker or consultant",72
1,"Engineer or iBanker or consultant",72
1,"Engineer or iBanker or consultant",72
1,"Engineer or iBanker or consultant",72
1,"Engineer or iBanker or consultant",72
1,"Engineer or iBanker or consultant",72
1,"Engineer or iBanker or consultant",72
1,"Engineer or iBanker or consultant",72
1,"Engineer or iBanker or consultant",72
1,"Engineer or iBanker or consultant",72
1,"Trading",73
1,"Trading",73
1,"Trading",73
1,"Trading",73
1,"Trading",73
1,"Trading",73
1,"Trading",73
1,"Trading",73
1,"Trading",73
1,"Trading",73
1,"Ph.D. Electrical Engineering",74
1,"Ph.D. Electrical Engineering",74
1,"Ph.D. Electrical Engineering",74
1,"Ph.D. Electrical Engineering",74
1,"Ph.D. Electrical Engineering",74
1,"Ph.D. Electrical Engineering",74
1,"Ph.D. Electrical Engineering",74
1,"Ph.D. Electrical Engineering",74
1,"Ph.D. Electrical Engineering",74
1,"Ph.D. Electrical Engineering",74
1,"attorney",75
1,"attorney",75
1,"attorney",75
1,"attorney",75
1,"attorney",75
1,"attorney",75
1,"attorney",75
1,"attorney",75
1,"attorney",75
1,"attorney",75
0,"teacher",76
0,"teacher",76
0,"teacher",76
0,"teacher",76
0,"teacher",76
0,"teacher",76
0,"teacher",76
0,"teacher",76
0,"teacher",76
0,"teacher",76
0,"teacher",76
0,"teacher",76
0,"teacher",76
0,"teacher",76
0,"teacher",76
0,"teacher",76
0,"teacher",76
0,"teacher",76
0,"Social Worker",77
0,"Social Worker",77
0,"Social Worker",77
0,"Social Worker",77
0,"Social Worker",77
0,"Social Worker",77
0,"Social Worker",77
0,"Social Worker",77
0,"Social Worker",77
0,"Social Worker",77
0,"Social Worker",77
0,"Social Worker",77
0,"Social Worker",77
0,"Social Worker",77
0,"Social Worker",77
0,"Social Worker",77
0,"Social Worker",77
0,"Social Worker",77
0,"Counseling Adolescents",78
0,"Counseling Adolescents",78
0,"Counseling Adolescents",78
0,"Counseling Adolescents",78
0,"Counseling Adolescents",78
0,"Counseling Adolescents",78
0,"Counseling Adolescents",78
0,"Counseling Adolescents",78
0,"Counseling Adolescents",78
0,"Counseling Adolescents",78
0,"Counseling Adolescents",78
0,"Counseling Adolescents",78
0,"Counseling Adolescents",78
0,"Counseling Adolescents",78
0,"Counseling Adolescents",78
0,"Counseling Adolescents",78
0,"Counseling Adolescents",78
0,"Counseling Adolescents",78
0,"Operations Research",79
0,"Operations Research",79
0,"Operations Research",79
0,"Operations Research",79
0,"Operations Research",79
0,"Operations Research",79
0,"Operations Research",79
0,"Operations Research",79
0,"Operations Research",79
0,"Operations Research",79
0,"Operations Research",79
0,"Operations Research",79
0,"Operations Research",79
0,"Operations Research",79
0,"Operations Research",79
0,"Operations Research",79
0,"Operations Research",79
0,"Operations Research",79
0,"industrial scientist",80
0,"industrial scientist",80
0,"industrial scientist",80
0,"industrial scientist",80
0,"industrial scientist",80
0,"industrial scientist",80
0,"industrial scientist",80
0,"industrial scientist",80
0,"industrial scientist",80
0,"industrial scientist",80
0,"industrial scientist",80
0,"industrial scientist",80
0,"industrial scientist",80
0,"industrial scientist",80
0,"industrial scientist",80
0,"industrial scientist",80
0,"industrial scientist",80
0,"industrial scientist",80
0,"Journalism",81
0,"Journalism",81
0,"Journalism",81
0,"Journalism",81
0,"Journalism",81
0,"Journalism",81
0,"Journalism",81
0,"Journalism",81
0,"Journalism",81
0,"Journalism",81
0,"Journalism",81
0,"Journalism",81
0,"Journalism",81
0,"Journalism",81
0,"Journalism",81
0,"Journalism",81
0,"Journalism",81
0,"Journalism",81
0,"teaching and then...",82
0,"teaching and then...",82
0,"teaching and then...",82
0,"teaching and then...",82
0,"teaching and then...",82
0,"teaching and then...",82
0,"teaching and then...",82
0,"teaching and then...",82
0,"teaching and then...",82
0,"teaching and then...",82
0,"teaching and then...",82
0,"teaching and then...",82
0,"teaching and then...",82
0,"teaching and then...",82
0,"teaching and then...",82
0,"teaching and then...",82
0,"teaching and then...",82
0,"teaching and then...",82
0,"Economic research",83
0,"Economic research",83
0,"Economic research",83
0,"Economic research",83
0,"Economic research",83
0,"Economic research",83
0,"Economic research",83
0,"Economic research",83
0,"Economic research",83
0,"Economic research",83
0,"Economic research",83
0,"Economic research",83
0,"Economic research",83
0,"Economic research",83
0,"Economic research",83
0,"Economic research",83
0,"Economic research",83
0,"Economic research",83
0,"pharmaceuticals",84
0,"pharmaceuticals",84
0,"pharmaceuticals",84
0,"pharmaceuticals",84
0,"pharmaceuticals",84
0,"pharmaceuticals",84
0,"pharmaceuticals",84
0,"pharmaceuticals",84
0,"pharmaceuticals",84
0,"pharmaceuticals",84
0,"pharmaceuticals",84
0,"pharmaceuticals",84
0,"pharmaceuticals",84
0,"pharmaceuticals",84
0,"pharmaceuticals",84
0,"pharmaceuticals",84
0,"pharmaceuticals",84
0,"pharmaceuticals",84
0,"Social Services/ Policy",85
0,"Social Services/ Policy",85
0,"Social Services/ Policy",85
0,"Social Services/ Policy",85
0,"Social Services/ Policy",85
0,"Social Services/ Policy",85
0,"Social Services/ Policy",85
0,"Social Services/ Policy",85
0,"Social Services/ Policy",85
0,"Social Services/ Policy",85
0,"Social Services/ Policy",85
0,"Social Services/ Policy",85
0,"Social Services/ Policy",85
0,"Social Services/ Policy",85
0,"Social Services/ Policy",85
0,"Social Services/ Policy",85
0,"Social Services/ Policy",85
0,"Social Services/ Policy",85
0,"Professor of Media Studies",86
0,"Professor of Media Studies",86
0,"Professor of Media Studies",86
0,"Professor of Media Studies",86
0,"Professor of Media Studies",86
0,"Professor of Media Studies",86
0,"Professor of Media Studies",86
0,"Professor of Media Studies",86
0,"Professor of Media Studies",86
0,"Professor of Media Studies",86
0,"Professor of Media Studies",86
0,"Professor of Media Studies",86
0,"Professor of Media Studies",86
0,"Professor of Media Studies",86
0,"Professor of Media Studies",86
0,"Professor of Media Studies",86
0,"Professor of Media Studies",86
0,"Professor of Media Studies",86
0,"Social Worker",87
0,"Social Worker",87
0,"Social Worker",87
0,"Social Worker",87
0,"Social Worker",87
0,"Social Worker",87
0,"Social Worker",87
0,"Social Worker",87
0,"Social Worker",87
0,"Social Worker",87
0,"Social Worker",87
0,"Social Worker",87
0,"Social Worker",87
0,"Social Worker",87
0,"Social Worker",87
0,"Social Worker",87
0,"Social Worker",87
0,"Social Worker",87
0,"Clinical Social Worker",88
0,"Clinical Social Worker",88
0,"Clinical Social Worker",88
0,"Clinical Social Worker",88
0,"Clinical Social Worker",88
0,"Clinical Social Worker",88
0,"Clinical Social Worker",88
0,"Clinical Social Worker",88
0,"Clinical Social Worker",88
0,"Clinical Social Worker",88
0,"Clinical Social Worker",88
0,"Clinical Social Worker",88
0,"Clinical Social Worker",88
0,"Clinical Social Worker",88
0,"Clinical Social Worker",88
0,"Clinical Social Worker",88
0,"Clinical Social Worker",88
0,"Clinical Social Worker",88
0,"Academic",89
0,"Academic",89
0,"Academic",89
0,"Academic",89
0,"Academic",89
0,"Academic",89
0,"Academic",89
